time,seconds_elapsed,z,y,x
1664051595286477600,2.3714775390625,0.05999999865889549,-0.02199999988079071,0.004999999888241291
1664051595296370400,2.381370361328125,0.04600000008940697,0.004999999888241291,-0.00800000037997961
1664051595306263300,2.39126318359375,0.01899999938905239,-0.007000000216066837,0.017000000923871994
1664051595316156400,2.401156494140625,0.04600000008940697,0.004999999888241291,0.017000000923871994
1664051595326049300,2.41104931640625,0.04600000008940697,-0.007000000216066837,0.003000000026077032
1664051595335942100,2.420942138671875,0.07400000095367432,0.006000000052154064,0.004000000189989805
1664051595345835000,2.4308349609375,0.032999999821186066,0.017999999225139618,0.003000000026077032
1664051595355728100,2.44072802734375,0.032999999821186066,0.004000000189989805,-0.008999999612569809
1664051595365621000,2.45062109375,0.032999999821186066,-0.00800000037997961,-0.020999999716877937
1664051595375514000,2.46051416015625,0.04600000008940697,0.004999999888241291,0.004999999888241291
1664051595385407000,2.470406982421875,0.07400000095367432,0.017000000923871994,0.017000000923871994
1664051595395300000,2.480300048828125,0.05999999865889549,0.003000000026077032,0.004000000189989805
1664051595405193000,2.49019287109375,0.032999999821186066,0.003000000026077032,0.004000000189989805
1664051595415085800,2.5000859375,0.032999999821186066,0.003000000026077032,-0.008999999612569809
1664051595424978700,2.509978759765625,0.04600000008940697,-0.008999999612569809,-0.00800000037997961
1664051595434871800,2.519871826171875,0.032999999821186066,0.004000000189989805,0.004999999888241291
1664051595444765000,2.529764892578125,0.032999999821186066,0.01600000075995922,0.004000000189989805
1664051595454657800,2.53965771484375,0.032999999821186066,0.01600000075995922,-0.00800000037997961
1664051595464550700,2.549550537109375,0.04600000008940697,-0.008999999612569809,0.004000000189989805
1664051595474443500,2.559443603515625,0.032999999821186066,0.004000000189989805,-0.008999999612569809
1664051595484336600,2.569336669921875,0.04600000008940697,0.003000000026077032,-0.00800000037997961
1664051595494229500,2.5792294921875,0.07400000095367432,0.003000000026077032,-0.00800000037997961
1664051595504122400,2.589122314453125,0.032999999821186066,-0.020999999716877937,0.004999999888241291
1664051595514015500,2.599015380859375,0.04600000008940697,0.01899999938905239,0.017999999225139618
1664051595523908600,2.60890869140625,0.032999999821186066,0.004999999888241291,0.004000000189989805
1664051595533801500,2.618801513671875,0.05999999865889549,-0.02199999988079071,0.004000000189989805
1664051595543694300,2.6286943359375,0.04600000008940697,0.017000000923871994,0.004000000189989805
1664051595553587500,2.63858740234375,0.032999999821186066,0.017000000923871994,0.004000000189989805
1664051595563480300,2.648480224609375,0.032999999821186066,0.01600000075995922,0.004000000189989805
1664051595573373200,2.658373291015625,0.05999999865889549,0.0020000000949949026,0.004000000189989805
1664051595583266300,2.668266357421875,0.07400000095367432,0.0020000000949949026,0.01600000075995922
1664051595593159200,2.6781591796875,0.04600000008940697,0.0020000000949949026,-0.023000000044703484
1664051595603052000,2.688052001953125,0.04600000008940697,0.0020000000949949026,-0.008999999612569809
1664051595612945200,2.697945068359375,0.04600000008940697,0.0020000000949949026,0.017000000923871994
1664051595622838300,2.70783837890625,0.05999999865889549,-0.023000000044703484,0.004000000189989805
1664051595632731000,2.71773095703125,0.04600000008940697,-0.008999999612569809,0.017000000923871994
1664051595642623700,2.727623779296875,0.01899999938905239,0.01600000075995922,-0.00800000037997961
1664051595652516900,2.737516845703125,0.04600000008940697,-0.009999999776482582,-0.00800000037997961
1664051595662410000,2.747409912109375,0.032999999821186066,-0.008999999612569809,-0.019999999552965164
1664051595672302800,2.757302734375,0.032999999821186066,0.017000000923871994,0.006000000052154064
1664051595682195700,2.76719580078125,0.04600000008940697,-0.008999999612569809,0.017999999225139618
1664051595692088800,2.7770888671875,0.032999999821186066,-0.008999999612569809,-0.00800000037997961
1664051595701982000,2.78698193359375,0.05999999865889549,0.01600000075995922,-0.007000000216066837
1664051595711874800,2.796874755859375,0.05999999865889549,0.003000000026077032,0.004999999888241291
1664051595721767700,2.806767578125,0.04600000008940697,0.0020000000949949026,-0.007000000216066837
1664051595731660800,2.816660888671875,0.04600000008940697,0.01600000075995922,0.019999999552965164
1664051595741553700,2.8265537109375,0.04600000008940697,0.014999999664723873,0.006000000052154064
1664051595751446500,2.836446533203125,0.032999999821186066,-0.02500000037252903,-0.007000000216066837
1664051595761339400,2.84633935546875,0.04600000008940697,0.0010000000474974513,0.004999999888241291
1664051595771232500,2.856232421875,0.05999999865889549,0.0010000000474974513,0.004999999888241291
1664051595781125400,2.86612548828125,0.04600000008940697,-0.023000000044703484,0.004999999888241291
1664051595791018200,2.876018310546875,0.032999999821186066,0.017000000923871994,0.017999999225139618
1664051595800911000,2.8859111328125,0.04600000008940697,0.01600000075995922,0.004000000189989805
1664051595810804500,2.895804443359375,0.04600000008940697,0.0020000000949949026,-0.02199999988079071
1664051595820697300,2.905697265625,0.04600000008940697,-0.009999999776482582,0.004000000189989805
1664051595830590200,2.915590087890625,0.032999999821186066,0.017000000923871994,0.004000000189989805
1664051595840483000,2.925483154296875,0.01899999938905239,0.003000000026077032,0.004000000189989805
1664051595850376000,2.9353759765625,0.04600000008940697,-0.024000000208616257,-0.00800000037997961
1664051595860269000,2.94526904296875,0.01899999938905239,0.0020000000949949026,0.004000000189989805
1664051595870162000,2.955161865234375,0.04600000008940697,0.0020000000949949026,0.004000000189989805
1664051595880055000,2.965054931640625,0.04600000008940697,0.02800000086426735,0.003000000026077032
1664051595889948200,2.9749482421875,0.04600000008940697,0,0.004000000189989805
1664051595899841000,2.984841064453125,0.05999999865889549,0,-0.00800000037997961
1664051595909734000,2.99473388671875,0.032999999821186066,0,-0.00800000037997961
1664051595919626800,3.004626708984375,0.032999999821186066,0.013000000268220901,0.004000000189989805
1664051595929519600,3.01451953125,0.07400000095367432,-0.013000000268220901,0.004000000189989805
1664051595939412700,3.024412841796875,0.04600000008940697,-0.012000000104308128,0.004000000189989805
1664051595949305600,3.0343056640625,0.04600000008940697,-0.026000000536441803,-0.008999999612569809
1664051595959198500,3.044198486328125,0.04600000008940697,0,-0.00800000037997961
1664051595969091600,3.054091552734375,0.04600000008940697,0,0.004999999888241291
1664051595978984400,3.063984375,0.04600000008940697,0,-0.007000000216066837
1664051595988877600,3.073877685546875,0.04600000008940697,-0.012000000104308128,-0.007000000216066837
1664051595998770400,3.0837705078125,0.07400000095367432,-0.010999999940395355,0.017999999225139618
1664051596008663600,3.09366357421875,0.04600000008940697,-0.010999999940395355,0.004000000189989805
1664051596018556400,3.103556396484375,0.05999999865889549,-0.009999999776482582,-0.00800000037997961
1664051596028449300,3.11344921875,0.05999999865889549,0.0020000000949949026,0.004999999888241291
1664051596038342100,3.123342041015625,0.04600000008940697,-0.02199999988079071,-0.007000000216066837
1664051596048235300,3.1332353515625,0.04600000008940697,0.004000000189989805,0.004999999888241291
1664051596058128100,3.143128173828125,0.04600000008940697,0.004000000189989805,-0.01899999938905239
1664051596068021000,3.15302099609375,0.01899999938905239,-0.008999999612569809,0.007000000216066837
1664051596077914000,3.1629140625,0.04600000008940697,-0.00800000037997961,0.007000000216066837
1664051596087807200,3.17280712890625,0.04600000008940697,0.004999999888241291,0.007000000216066837
1664051596097700000,3.1827001953125,0.04600000008940697,0.017000000923871994,-0.004999999888241291
1664051596107593000,3.192593017578125,0.04600000008940697,0.017000000923871994,0.03400000184774399
1664051596117485800,3.20248583984375,0.032999999821186066,0.01600000075995922,0.007000000216066837
1664051596127379000,3.21237890625,0.04600000008940697,0.01600000075995922,0.007000000216066837
1664051596137271800,3.222271728515625,0.04600000008940697,-0.009999999776482582,0.006000000052154064
1664051596147164700,3.23216455078125,0.032999999821186066,0.029999999329447746,0.006000000052154064
1664051596157057500,3.2420576171875,0.05999999865889549,0.014999999664723873,-0.006000000052154064
1664051596166950700,3.25195068359375,0.032999999821186066,0.0020000000949949026,-0.01899999938905239
1664051596176843500,3.261843505859375,0.04600000008940697,0.0020000000949949026,-0.004999999888241291
1664051596186736600,3.271736572265625,0.032999999821186066,-0.010999999940395355,-0.01899999938905239
1664051596196629500,3.28162939453125,0.04600000008940697,0.0010000000474974513,-0.017000000923871994
1664051596206522600,3.291522705078125,0.0729999989271164,0.0010000000474974513,0.008999999612569809
1664051596216415500,3.30141552734375,0.05999999865889549,0.0010000000474974513,0.020999999716877937
1664051596226308400,3.311308349609375,0.04600000008940697,0.0010000000474974513,-0.004999999888241291
1664051596236201200,3.321201171875,0.032999999821186066,0.0010000000474974513,0.007000000216066837
1664051596246094000,3.331093994140625,0.05999999865889549,-0.012000000104308128,0.019999999552965164
1664051596255987200,3.3409873046875,0.05999999865889549,0.0010000000474974513,-0.004999999888241291
1664051596265880300,3.35088037109375,0.04600000008940697,0.0010000000474974513,-0.01899999938905239
1664051596275773200,3.360773193359375,0.05999999865889549,0.0010000000474974513,0.007000000216066837
1664051596285666000,3.370666015625,0.04600000008940697,0.0010000000474974513,-0.006000000052154064
1664051596295559000,3.380558837890625,0.04600000008940697,-0.010999999940395355,0.007000000216066837
